trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1381,False,"{'a': 0.5, 'e': 0.25140490799955917}",30,15,-23.824070699111726,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1382,False,"{'a': 0.5, 'e': 0.2511535030915596}",25,0,22.60255179281787,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1383,False,"{'a': 0.5, 'e': 0.250902349588468}",25,15,10.897982638870479,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.5, 'e': 0.25065144723887955}",30,22,1.6315181433767112,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1385,False,"{'a': 0.5, 'e': 0.25040079579164065}",25,9,-3.4023298909253517,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 0}",1
1386,False,"{'a': 0.5, 'e': 0.250150394995849}",30,11,18.424183054040398,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1387,False,"{'a': 0.5, 'e': 0.2499002446008532}",20,10,-16.2887986553893,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1388,False,"{'a': 0.5, 'e': 0.24965034435625233}",20,0,22.288167051790126,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1389,False,"{'a': 0.5, 'e': 0.24940069401189607}",25,13,3.1995755823982206,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1390,False,"{'a': 0.5, 'e': 0.2491512933178842}",30,13,23.35094945045675,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.5, 'e': 0.2489021420245663}",20,3,-26.037549777910957,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 1}",1
1392,False,"{'a': 0.5, 'e': 0.24865323988254173}",25,0,-3.911333923779356,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1393,False,"{'a': 0.5, 'e': 0.2484045866426592}",20,0,-18.823598151911476,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1394,False,"{'a': 0.5, 'e': 0.24815618205601653}",30,1,-13.785393281581854,"{0: 24, 1: 3, 2: 1, 3: 1, 4: 0}",1
1395,False,"{'a': 0.5, 'e': 0.24790802587396052}",20,13,11.231755924699302,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.5, 'e': 0.24766011784808656}",20,8,-0.24668178177456923,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1397,False,"{'a': 0.5, 'e': 0.24741245773023846}",30,20,18.11136639480899,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.5, 'e': 0.24716504527250824}",20,0,5.249681531942004,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1399,False,"{'a': 0.5, 'e': 0.2469178802272357}",20,12,4.555495619052541,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1400,False,"{'a': 0.5, 'e': 0.24667096234700847}",25,0,18.8066689038996,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1401,False,"{'a': 0.5, 'e': 0.2464242913846615}",20,9,-25.59533258534194,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
1402,False,"{'a': 0.5, 'e': 0.24617786709327683}",25,0,-14.64419142548175,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1403,False,"{'a': 0.5, 'e': 0.24593168922618353}",20,12,3.6649054072897584,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1404,False,"{'a': 0.5, 'e': 0.24568575753695734}",20,14,-1.7481905560089779,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1405,False,"{'a': 0.5, 'e': 0.2454400717794204}",25,10,-4.603878568778228,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
1406,False,"{'a': 0.5, 'e': 0.24519463170764097}",20,0,11.532282238427781,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1407,False,"{'a': 0.5, 'e': 0.24494943707593334}",20,13,14.965867186368333,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.5, 'e': 0.2447044876388574}",20,11,18.219990601046778,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.5, 'e': 0.24445978315121855}",25,15,18.282856092732814,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.5, 'e': 0.2442153233680673}",25,13,23.9759551953983,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.5, 'e': 0.24397110804469926}",20,2,-4.20022872382324,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1412,False,"{'a': 0.5, 'e': 0.24372713693665454}",20,12,7.462030961813485,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.5, 'e': 0.2434834097997179}",20,11,16.847720629834708,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.5, 'e': 0.24323992638991818}",35,8,-50.063037247958086,"{0: 20, 1: 2, 2: 4, 3: 0, 4: 1}",1
1415,False,"{'a': 0.5, 'e': 0.24299668646352826}",30,10,-0.6556857924764901,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1416,False,"{'a': 0.5, 'e': 0.24275368977706474}",20,13,6.620454331652951,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.5, 'e': 0.24251093608728766}",25,20,9.720022195909621,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.5, 'e': 0.2422684251512004}",30,21,-0.20554678448900732,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1419,False,"{'a': 0.5, 'e': 0.24202615672604919}",25,20,10.071749071663252,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.5, 'e': 0.24178413056932313}",35,27,10.114747181971559,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.5, 'e': 0.2415423464387538}",25,0,-57.472390995975324,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
1422,False,"{'a': 0.5, 'e': 0.24130080409231505}",25,11,16.237975149483727,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.5, 'e': 0.24105950328822273}",20,1,23.198471343211313,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.5, 'e': 0.24081844378493453}",25,19,8.91601802223505,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.5, 'e': 0.24057762534114957}",25,13,6.752157888091563,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1426,False,"{'a': 0.5, 'e': 0.24033704771580844}",20,6,24.98677658709342,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.5, 'e': 0.24009671066809263}",30,6,20.035461999968255,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
1428,False,"{'a': 0.5, 'e': 0.23985661395742452}",20,11,-48.33705156811686,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
1429,False,"{'a': 0.5, 'e': 0.2396167573434671}",20,0,14.692972228340695,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1430,False,"{'a': 0.5, 'e': 0.23937714058612364}",25,0,-5.719959449361466,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1431,False,"{'a': 0.5, 'e': 0.23913776344553753}",20,2,7.121686562126705,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1432,False,"{'a': 0.5, 'e': 0.23889862568209197}",25,18,13.170421503878378,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.5, 'e': 0.2386597270564099}",25,16,4.726842023330139,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1434,False,"{'a': 0.5, 'e': 0.23842106732935348}",20,8,10.312560880350373,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1435,False,"{'a': 0.5, 'e': 0.23818264626202412}",30,18,-38.88643998615728,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
1436,False,"{'a': 0.5, 'e': 0.2379444636157621}",20,8,21.826837908362297,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.5, 'e': 0.23770651915214633}",20,10,20.26988694075616,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.5, 'e': 0.2374688126329942}",20,0,-45.036096047704945,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1
1439,False,"{'a': 0.5, 'e': 0.2372313438203612}",20,7,16.415828839378992,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.5, 'e': 0.23699411247654084}",25,14,-0.11183611913132152,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1441,False,"{'a': 0.5, 'e': 0.2367571183640643}",20,9,21.64507741358366,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.5, 'e': 0.23652036124570022}",25,17,9.416808280835996,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.5, 'e': 0.23628384088445453}",30,19,9.168107479482615,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1444,False,"{'a': 0.5, 'e': 0.23604755704357008}",20,15,-1.9097701167265062,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1445,False,"{'a': 0.5, 'e': 0.2358115094865265}",20,4,27.523730265096994,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.5, 'e': 0.23557569797703998}",20,11,2.8178377543804247,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1447,False,"{'a': 0.5, 'e': 0.23534012227906292}",20,16,6.784349302284681,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.5, 'e': 0.23510478215678388}",30,11,34.92331915469233,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.5, 'e': 0.23486967737462708}",25,3,2.0545296469051477,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
1450,False,"{'a': 0.5, 'e': 0.23463480769725245}",30,15,26.45749665387968,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.5, 'e': 0.2344001728895552}",20,9,-23.755043828505663,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1452,False,"{'a': 0.5, 'e': 0.23416577271666567}",20,13,12.924617786660942,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.5, 'e': 0.233931606943949}",20,11,5.879321012847112,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1454,False,"{'a': 0.5, 'e': 0.23369767533700503}",30,21,16.667348858308557,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.5, 'e': 0.23346397766166804}",25,0,-10.096492109144467,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
1456,False,"{'a': 0.5, 'e': 0.23323051368400635}",20,11,13.754246424006807,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.5, 'e': 0.23299728317032237}",20,9,21.41919826396367,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.5, 'e': 0.23276428588715203}",30,10,18.7958206586992,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1459,False,"{'a': 0.5, 'e': 0.2325315216012649}",35,17,6.992694044481169,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1460,False,"{'a': 0.5, 'e': 0.23229899007966362}",25,7,20.085998236131168,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1461,False,"{'a': 0.5, 'e': 0.23206669108958394}",25,13,0.8439079985587186,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1462,False,"{'a': 0.5, 'e': 0.23183462439849437}",25,2,-1.986857124450421,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
1463,False,"{'a': 0.5, 'e': 0.23160278977409587}",25,7,28.451382833369973,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.5, 'e': 0.23137118698432177}",20,14,10.108352254571763,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.5, 'e': 0.23113981579733744}",20,7,24.19768538899574,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.5, 'e': 0.2309086759815401}",25,11,-41.825472029302,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
1467,False,"{'a': 0.5, 'e': 0.23067776730555858}",20,0,14.551294286567796,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1468,False,"{'a': 0.5, 'e': 0.23044708953825302}",30,13,19.042753009014675,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1469,False,"{'a': 0.5, 'e': 0.23021664244871476}",25,18,13.950740956253115,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.5, 'e': 0.22998642580626605}",20,9,-21.261582245339106,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1471,False,"{'a': 0.5, 'e': 0.22975643938045978}",20,15,3.9591253900316263,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.5, 'e': 0.22952668294107934}",25,18,11.67045712000819,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.5, 'e': 0.22929715625813823}",20,9,7.969024884958012,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1474,False,"{'a': 0.5, 'e': 0.2290678591018801}",20,12,3.2068744171871058,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1475,False,"{'a': 0.5, 'e': 0.22883879124277823}",20,3,-22.614659751262177,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1476,False,"{'a': 0.5, 'e': 0.22860995245153545}",20,12,13.450458227645477,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.5, 'e': 0.2283813424990839}",25,4,22.116147716585786,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1478,False,"{'a': 0.5, 'e': 0.22815296115658482}",20,9,1.7492218514696454,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1479,False,"{'a': 0.5, 'e': 0.22792480819542824}",35,19,17.795568124810362,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1480,False,"{'a': 0.5, 'e': 0.22769688338723282}",20,10,8.001337320030553,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1481,False,"{'a': 0.5, 'e': 0.2274691865038456}",25,8,-12.607750475547892,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1482,False,"{'a': 0.5, 'e': 0.22724171731734175}",20,15,8.363964000051892,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.5, 'e': 0.22701447560002438}",20,12,3.291743724923665,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1484,False,"{'a': 0.5, 'e': 0.22678746112442438}",25,0,14.354488436042166,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1485,False,"{'a': 0.5, 'e': 0.22656067366329993}",25,3,-60.48569297653768,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1
1486,False,"{'a': 0.5, 'e': 0.22633411298963665}",20,12,14.488612063518092,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.5, 'e': 0.22610777887664701}",25,15,15.234821184491324,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.5, 'e': 0.22588167109777035}",20,10,8.815105910749624,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1489,False,"{'a': 0.5, 'e': 0.22565578942667258}",20,12,6.095516361918854,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1490,False,"{'a': 0.5, 'e': 0.22543013363724593}",20,9,0.22282460545197402,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1491,False,"{'a': 0.5, 'e': 0.22520470350360866}",20,6,26.046874346756667,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.5, 'e': 0.22497949880010507}",35,11,-67.22735648480338,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 1}",1
1493,False,"{'a': 0.5, 'e': 0.22475451930130497}",20,13,14.065828801187783,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.5, 'e': 0.22452976478200365}",20,10,10.370359620604136,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.5, 'e': 0.22430523501722166}",20,14,0.4611039742099332,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1496,False,"{'a': 0.5, 'e': 0.22408092978220442}",25,10,16.719197666398962,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1497,False,"{'a': 0.5, 'e': 0.2238568488524222}",25,14,-21.97305178880227,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1498,False,"{'a': 0.5, 'e': 0.22363299200356979}",25,1,-26.83989299181161,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
1499,False,"{'a': 0.5, 'e': 0.22340935901156622}",25,12,-13.7291667600459,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1500,False,"{'a': 0.5, 'e': 0.22318594965255467}",25,11,-28.21581418100134,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1501,False,"{'a': 0.5, 'e': 0.2229627637029021}",20,11,3.335412966000895,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1502,False,"{'a': 0.5, 'e': 0.2227398009391992}",20,14,-0.3263269284198693,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1503,False,"{'a': 0.5, 'e': 0.22251706113826}",20,14,13.031689545079335,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.5, 'e': 0.22229454407712174}",35,20,-3.737785646177719,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1505,False,"{'a': 0.5, 'e': 0.22207224953304464}",20,8,-0.3479320661649856,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1506,False,"{'a': 0.5, 'e': 0.22185017728351158}",30,12,27.474208606746675,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.5, 'e': 0.22162832710622807}",25,20,8.307679679586869,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.5, 'e': 0.22140669877912184}",25,7,31.52679731645548,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.5, 'e': 0.2211852920803427}",25,1,-53.52966769824017,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 1}",1
1510,False,"{'a': 0.5, 'e': 0.22096410678826237}",35,13,38.657212123439024,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.5, 'e': 0.2207431426814741}",20,6,2.986120421245659,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1512,False,"{'a': 0.5, 'e': 0.22052239953879263}",30,15,29.970849877901628,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.5, 'e': 0.22030187713925384}",25,0,31.825092802583107,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1514,False,"{'a': 0.5, 'e': 0.22008157526211458}",20,16,9.206145241005244,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.5, 'e': 0.21986149368685248}",25,19,8.882968305746536,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.5, 'e': 0.21964163219316563}",20,11,-46.38209539960326,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 1}",1
1517,False,"{'a': 0.5, 'e': 0.21942199056097245}",20,13,12.047536659012529,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.5, 'e': 0.21920256857041148}",25,12,10.395267298012435,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1519,False,"{'a': 0.5, 'e': 0.21898336600184107}",30,24,11.836398371449105,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.5, 'e': 0.21876438263583922}",20,15,-0.42818730708128383,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.5, 'e': 0.2185456182532034}",20,11,18.585083166582354,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.5, 'e': 0.2183270726349502}",20,13,9.307229765420095,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.5, 'e': 0.21810874556231524}",20,6,4.204148129568062,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1524,False,"{'a': 0.5, 'e': 0.21789063681675291}",20,4,14.834731557163892,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1525,False,"{'a': 0.5, 'e': 0.21767274617993618}",25,5,11.24614865360174,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1526,False,"{'a': 0.5, 'e': 0.21745507343375622}",25,13,-3.485539554964563,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1527,False,"{'a': 0.5, 'e': 0.2172376183603225}",20,14,9.730093191932077,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.5, 'e': 0.21702038074196214}",20,10,19.672398285524665,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.5, 'e': 0.2168033603612202}",25,11,23.990195469295834,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.5, 'e': 0.21658655700085896}",20,6,8.072336744273782,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1531,False,"{'a': 0.5, 'e': 0.2163699704438581}",25,1,-26.06652918872703,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 1}",1
1532,False,"{'a': 0.5, 'e': 0.21615360047341425}",20,2,20.68077642264259,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1533,False,"{'a': 0.5, 'e': 0.21593744687294084}",35,12,-9.614931155885579,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 1}",1
1534,False,"{'a': 0.5, 'e': 0.2157215094260679}",30,6,-57.60446469021863,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 1}",1
1535,False,"{'a': 0.5, 'e': 0.21550578791664182}",25,8,16.60687828484462,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1536,False,"{'a': 0.5, 'e': 0.2152902821287252}",20,10,16.516933598047633,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.5, 'e': 0.21507499184659645}",20,13,14.345049076507099,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.5, 'e': 0.21485991685474987}",25,11,19.78373676263468,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.5, 'e': 0.21464505693789512}",20,16,6.361517113051049,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.5, 'e': 0.2144304118809572}",20,13,13.945563041109526,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.5, 'e': 0.21421598146907628}",20,0,13.408330628285258,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1542,False,"{'a': 0.5, 'e': 0.2140017654876072}",30,16,25.831195708806195,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.5, 'e': 0.21378776372211958}",25,6,-45.336423217462,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
1544,False,"{'a': 0.5, 'e': 0.21357397595839747}",20,3,16.05113542388394,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1545,False,"{'a': 0.5, 'e': 0.21336040198243905}",30,4,-16.44683187849992,"{0: 21, 1: 2, 2: 2, 3: 1, 4: 0}",1
1546,False,"{'a': 0.5, 'e': 0.21314704158045664}",20,8,12.059101360067553,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.5, 'e': 0.21293389453887618}",25,3,28.345533190134432,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1548,False,"{'a': 0.5, 'e': 0.2127209606443373}",35,18,3.638442887861002,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1549,False,"{'a': 0.5, 'e': 0.21250823968369295}",30,11,7.4367941398383755,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1550,False,"{'a': 0.5, 'e': 0.21229573144400926}",20,3,6.288323507120035,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.5, 'e': 0.21208343571256524}",25,18,11.51670699116759,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.5, 'e': 0.2118713522768527}",20,10,19.326844225150644,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.5, 'e': 0.21165948092457584}",25,15,4.0020862965036335,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1554,False,"{'a': 0.5, 'e': 0.21144782144365126}",20,10,9.747238837231068,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.5, 'e': 0.2112363736222076}",20,3,26.957906322146794,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.5, 'e': 0.2110251372485854}",20,8,-27.297848322285972,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1557,False,"{'a': 0.5, 'e': 0.2108141121113368}",20,6,18.881416381105268,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.5, 'e': 0.21060329799922548}",20,13,12.804398245596278,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.5, 'e': 0.21039269470122623}",30,18,-25.845990238375165,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
1560,False,"{'a': 0.5, 'e': 0.21018230200652502}",20,7,6.567050210670708,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1561,False,"{'a': 0.5, 'e': 0.20997211970451848}",25,16,9.015962251048993,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.5, 'e': 0.20976214758481398}",25,15,-12.812095998074756,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
