trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.5, 'e': 0.4249999999999932}",30,21,15.973599303597824,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.5, 'e': 0.4218749999999932}",20,10,-0.9604298330301033,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.41874999999999324}",25,16,-8.686721283728739,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.41562499999999325}",20,3,-18.561737725372453,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
188,False,"{'a': 0.5, 'e': 0.41249999999999326}",25,0,20.665473043621134,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
189,False,"{'a': 0.5, 'e': 0.40937499999999327}",25,0,-8.017514272016175,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
190,False,"{'a': 0.5, 'e': 0.4062499999999933}",20,0,0.4853013855062167,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
191,False,"{'a': 0.5, 'e': 0.4031249999999933}",30,16,4.449071124739878,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.3999999999999933}",25,10,-25.376442793295787,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.3968749999999933}",20,0,-78.55014314892486,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
194,False,"{'a': 0.5, 'e': 0.3937499999999933}",20,8,-36.40913470028777,"{0: 7, 1: 0, 2: 5, 3: 0, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.39062499999999334}",20,5,18.152324109702743,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.38749999999999335}",20,11,5.060063076835732,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
197,False,"{'a': 0.5, 'e': 0.38437499999999336}",30,14,-25.88926804629167,"{0: 13, 1: 0, 2: 1, 3: 2, 4: 0}",1
198,False,"{'a': 0.5, 'e': 0.38124999999999337}",30,16,8.740724751925235,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.3781249999999934}",20,12,-62.29003010942311,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 1}",1
200,False,"{'a': 0.5, 'e': 0.3749999999999934}",20,12,1.424100673816507,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.3718749999999934}",25,10,20.91558750388178,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.3687499999999934}",20,0,-37.53593493413446,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
203,False,"{'a': 0.5, 'e': 0.3656249999999934}",35,20,10.884070595736556,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.36249999999999344}",20,2,10.34167042952275,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
205,False,"{'a': 0.5, 'e': 0.35937499999999345}",20,13,2.1336337203097386,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.35624999999999346}",25,17,13.982433003989076,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.5, 'e': 0.35312499999999347}",35,21,-30.865084611417593,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.3499999999999935}",25,17,-17.547995777176702,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
209,False,"{'a': 0.5, 'e': 0.3468749999999935}",30,14,8.940274963958391,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.3437499999999935}",20,0,-41.07783088031911,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
211,False,"{'a': 0.5, 'e': 0.3406249999999935}",20,4,-31.420774152857422,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
212,False,"{'a': 0.5, 'e': 0.3374999999999935}",20,11,5.709199362407682,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.5, 'e': 0.33437499999999354}",30,0,20.623195035452326,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
214,False,"{'a': 0.5, 'e': 0.33124999999999355}",20,3,-65.59834973092413,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
215,False,"{'a': 0.5, 'e': 0.32812499999999356}",20,14,11.019784370386946,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.32499999999999357}",30,0,-58.847368152220525,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
217,False,"{'a': 0.5, 'e': 0.3218749999999936}",20,10,7.707656844753981,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.3187499999999936}",30,14,-32.762779097677395,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 0}",1
219,False,"{'a': 0.5, 'e': 0.3156249999999936}",20,7,-17.987554236175047,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
220,False,"{'a': 0.5, 'e': 0.3124999999999936}",20,12,2.584182627322401,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.5, 'e': 0.3093749999999936}",25,3,-29.98288571476478,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.30624999999999364}",20,0,9.04939258475581,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
223,False,"{'a': 0.5, 'e': 0.30312499999999365}",20,11,7.006894494921065,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.29999999999999366}",25,12,0.7537832039465147,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.29687499999999367}",30,13,-1.2304692784300573,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
226,False,"{'a': 0.5, 'e': 0.2937499999999937}",20,16,7.843607909793515,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.2906249999999937}",20,7,24.9643398681363,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.2874999999999937}",30,0,-8.497426185194037,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
229,False,"{'a': 0.5, 'e': 0.2843749999999937}",20,8,-22.294005568175287,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
230,False,"{'a': 0.5, 'e': 0.2812499999999937}",25,18,11.583437284514265,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.27812499999999374}",30,20,18.127530374992904,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.5, 'e': 0.27499999999999375}",20,7,-52.47656694707548,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
233,False,"{'a': 0.5, 'e': 0.27187499999999376}",20,0,-22.076491139426107,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
234,False,"{'a': 0.5, 'e': 0.26874999999999377}",20,10,-13.490073823930272,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.2656249999999938}",25,13,-21.072009094032936,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
236,False,"{'a': 0.5, 'e': 0.2624999999999938}",20,10,1.36021429426973,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.2593749999999938}",25,12,-2.42124342232637,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.2562499999999938}",20,5,-9.235401978803646,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 0}",1
239,False,"{'a': 0.5, 'e': 0.2531249999999938}",20,0,-96.26506897272652,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",0
240,False,"{'a': 0.5, 'e': 0.24999999999999384}",20,13,2.3170557830304555,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
241,False,"{'a': 0.5, 'e': 0.24687499999999385}",25,11,11.45799215848775,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.24374999999999386}",25,7,-52.87053094694454,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
243,False,"{'a': 0.5, 'e': 0.24062499999999387}",25,9,29.445632460130316,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.23749999999999388}",20,0,-36.93177753113148,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
245,False,"{'a': 0.5, 'e': 0.2343749999999939}",30,4,1.0266000779721847,"{0: 23, 1: 0, 2: 2, 3: 1, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.2312499999999939}",30,16,25.187634819571745,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.5, 'e': 0.22812499999999392}",20,0,17.5760656363381,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
248,False,"{'a': 0.5, 'e': 0.22499999999999393}",30,12,-13.187995911986405,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
249,False,"{'a': 0.5, 'e': 0.22187499999999394}",30,4,0.30540355442781375,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.21874999999999395}",20,8,22.4233159777989,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.5, 'e': 0.21562499999999396}",20,8,0.4735173512144488,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.21249999999999397}",30,17,28.131589343926198,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.20937499999999398}",20,5,-16.139126663436684,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
254,False,"{'a': 0.5, 'e': 0.206249999999994}",25,19,8.193979278420704,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.203124999999994}",20,9,-2.0545341015238154,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
256,False,"{'a': 0.5, 'e': 0.19999999999999402}",20,10,7.685727843141342,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.19687499999999403}",20,12,8.380861366872058,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.19374999999999404}",25,0,10.460761392667791,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
259,False,"{'a': 0.5, 'e': 0.19062499999999405}",30,1,-59.1506637836088,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 2}",1
260,False,"{'a': 0.5, 'e': 0.18749999999999406}",25,13,22.594639269754346,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.18437499999999407}",20,6,18.40273187171521,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.18124999999999408}",20,14,9.160577226083047,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.5, 'e': 0.1781249999999941}",20,10,19.46144248371578,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 0.1749999999999941}",20,8,21.37878062481645,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.17187499999999412}",20,15,-2.284680691044162,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.16874999999999413}",30,18,21.185328770216096,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.16562499999999414}",30,12,23.12472193409637,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.16249999999999415}",25,5,22.609761113900497,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.15937499999999416}",25,14,20.898307055062794,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.15624999999999417}",25,12,-6.537417621488231,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.15312499999999418}",20,5,24.513857875360305,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.1499999999999942}",25,11,22.49344989915277,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.1468749999999942}",25,11,22.09414346162037,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.14374999999999422}",20,14,-42.15176100042913,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
275,False,"{'a': 0.5, 'e': 0.14062499999999423}",30,17,19.768642045147587,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.13749999999999424}",20,0,-33.628023286286705,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
277,False,"{'a': 0.5, 'e': 0.13437499999999425}",25,15,6.466836399517507,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
278,False,"{'a': 0.5, 'e': 0.13124999999999426}",30,13,7.433914454978494,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.12812499999999427}",20,12,2.9402035767032246,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.12499999999999427}",30,16,12.096130929784117,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.12187499999999427}",20,11,7.432869199234206,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.11874999999999426}",25,17,-8.820815594708915,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.11562499999999426}",25,5,-62.70528411899668,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",1
284,False,"{'a': 0.5, 'e': 0.11249999999999426}",25,12,22.99561687368997,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.10937499999999425}",20,13,13.335987960022699,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.10624999999999425}",20,11,15.954546683146885,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.10312499999999425}",25,19,7.058354951851871,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.09999999999999425}",35,13,-8.90810499832126,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
289,False,"{'a': 0.5, 'e': 0.09687499999999424}",25,11,13.088367102896607,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.09374999999999424}",20,4,27.938641095459595,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.5, 'e': 0.09062499999999424}",25,8,34.46049126786135,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.08749999999999424}",30,18,24.958001523421874,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.08437499999999423}",25,12,12.494424321863516,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.08124999999999423}",25,11,-21.599845468671163,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
295,False,"{'a': 0.5, 'e': 0.07812499999999423}",20,12,17.248797618449924,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.07499999999999422}",25,20,9.485017825095346,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.07187499999999422}",30,18,21.13674869615705,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.06874999999999422}",20,3,29.71954200285085,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.06562499999999422}",25,18,14.00283190830425,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.06249999999999421}",20,12,2.2205958045651153,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 0.05937499999999421}",30,16,26.937396853217678,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.5, 'e': 0.05624999999999421}",30,12,22.06746876468935,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.053124999999994205}",20,1,29.781335139620168,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.5, 'e': 0.0499999999999942}",25,17,1.4637885417737888,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,3,29.155597776589538,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,19,12.187821077373743,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",35,17,31.814647288115964,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,8,22.15895878674653,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,10,24.843850726030393,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,6,23.785750973359793,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,6,23.651863905120297,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,11,26.512317644765165,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,0,34.481124936111655,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0, 'e': 0}",25,14,16.376722180963785,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
