trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
491,False,"{'a': 0.5, 'e': 0.0072651628376763635}",25,15,21.33125894037696,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.5, 'e': 0.0071925112092996}",20,15,7.650778006591245,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.5, 'e': 0.007120586097206604}",20,2,23.58320358086671,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.5, 'e': 0.007049380236234538}",35,21,26.56347658923395,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.5, 'e': 0.006978886433872193}",20,5,26.97820966936938,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.5, 'e': 0.00690909756953347}",20,13,10.689877228059892,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.5, 'e': 0.006840006593838136}",20,2,28.68723404372699,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.5, 'e': 0.006771606527899755}",20,13,12.394875542659504,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.5, 'e': 0.0067038904626207565}",30,16,26.5685776865579,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.5, 'e': 0.006636851557994549}",20,12,14.534855542603266,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.5, 'e': 0.006570483042414603}",25,2,37.707245036444064,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.5, 'e': 0.006504778211990457}",20,6,25.221376619616194,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.5, 'e': 0.006439730429870553}",20,7,25.49141602985771,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.5, 'e': 0.006375333125571847}",20,12,13.562646663439441,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.5, 'e': 0.006311579794316129}",30,16,23.190585172928973,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.5, 'e': 0.006248463996372967}",20,16,10.666872851922063,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.5, 'e': 0.0061859793564092375}",25,8,28.70464659397036,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.5, 'e': 0.006124119562845145}",25,12,24.126153013418037,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.5, 'e': 0.0060628783672166935}",25,13,24.66213198188248,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.5, 'e': 0.006002249583544526}",25,13,20.708534614357326,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.5, 'e': 0.005942227087709081}",20,8,23.885892700935674,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.5, 'e': 0.00588280481683199}",20,6,26.92011883800414,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.5, 'e': 0.005823976768663671}",20,16,9.566607586986898,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.5, 'e': 0.0057657370009770335}",25,0,40.69630053614054,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
515,False,"{'a': 0.5, 'e': 0.005708079630967263}",30,0,49.07027487942531,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
516,False,"{'a': 0.5, 'e': 0.00565099883465759}",25,0,37.677516217609636,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
517,False,"{'a': 0.5, 'e': 0.005594488846311015}",25,12,22.646022423691704,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
